video_id,influencer,platform,main_topic,content_type,content_format,nj_relevance_score,local_vs_universal,tone,target_audience,production_quality,originality_score,analysis_confidence
3752256353944592031,Jessica Alexandra _lifestylejessica,instagram,Lifestyle and personal branding,lifestyle,other,0.5,regional,casual,New Jersey residents interested in local lifestyle and fashion,medium,0.5,0.3
3752922660817987857,Jessica Alexandra _lifestylejessica,instagram,New Jersey lifestyle and dining,lifestyle,vlog,1.0,regional,inspirational,"NJ residents, foodies, and young professionals in the Tri-State area",high,0.7,0.4
3754445358215807708,Jessica Alexandra _lifestylejessica,instagram,New Jersey Lifestyle and Dining,lifestyle,montage,0.9,local,inspirational,NJ residents and young professionals looking for local recommendations,high,0.6,0.4
3757268544464743747,Jessica Alexandra _lifestylejessica,instagram,New Jersey lifestyle and dining,lifestyle,vlog,1.0,regional,inspirational,NJ residents and young professionals interested in dining and local travel,high,0.6,0.2
3758875921597187605,Jessica Alexandra _lifestylejessica,instagram,New Jersey lifestyle and dining,lifestyle,vlog,1.0,local,inspirational,NJ residents and young professionals in the tri-state area,high,0.7,0.5
3760329278081832099,Jessica Alexandra _lifestylejessica,instagram,New Jersey Lifestyle and Events,lifestyle,vlog,0.9,local,inspirational,New Jersey residents and families looking for things to do,medium,0.5,0.4
3760916284616806757,Jessica Alexandra _lifestylejessica,instagram,Content unavailable for analysis,other,other,0.0,universal,informative,Unknown due to lack of content,low,0.0,0.0
3762444039900710285,Jessica Alexandra _lifestylejessica,instagram,New Jersey Lifestyle and Experiences,lifestyle,vlog,0.9,local,inspirational,NJ residents and individuals considering moving to New Jersey,high,0.6,0.7
3763177338742869224,Jessica Alexandra _lifestylejessica,instagram,New Jersey lifestyle and dining,lifestyle,vlog,1.0,local,inspirational,"NJ residents, young professionals in the tri-state area, and families looking for local outings",high,0.7,0.5
3763826046048257851,Jessica Alexandra _lifestylejessica,instagram,New Jersey lifestyle and gems,lifestyle,vlog,1.0,local,inspirational,NJ residents and tri-state area locals looking for weekend activities and dining,high,0.7,0.8
3764486423870253687,Jessica Alexandra _lifestylejessica,instagram,New Jersey Lifestyle and Dining,lifestyle,montage,1.0,local,inspirational,"NJ residents, foodies, and young professionals in the tri-state area",high,0.7,0.4
3765315231678576027,Jessica Alexandra _lifestylejessica,instagram,New Jersey Lifestyle and Events,lifestyle,vlog,1.0,local,inspirational,New Jersey residents and tri-state area locals interested in dining and leisure,high,0.7,0.8
3767499189958819278,Jessica Alexandra _lifestylejessica,instagram,New Jersey Lifestyle and Events,lifestyle,vlog,1.0,local,inspirational,"New Jersey residents and visitors interested in local food, events, and shopping",high,0.7,0.5
3768909326640285416,Jessica Alexandra _lifestylejessica,instagram,New Jersey Lifestyle and Events,lifestyle,vlog,0.9,local,casual,New Jersey residents and visitors interested in local lifestyle and dining,medium,0.5,0.4
3769301327441423354,Jessica Alexandra _lifestylejessica,instagram,New Jersey lifestyle and dining,lifestyle,montage,1.0,regional,inspirational,NJ residents and tri-state area foodies,high,0.7,0.4
2310646326087793876,Joe Bartolozzi,instagram,High-energy comedic commentary,entertainment,talking_head,0.4,universal,humorous,"Gen Z and Millennials interested in internet trends and loud, observational humor",medium,0.7,0.5
2317892402305987260,Joe Bartolozzi,instagram,Internet culture and reaction,reaction,talking_head,0.2,universal,humorous,Gen Z and Millennials interested in internet trends and gaming culture,medium,0.7,0.2
2322768720344638507,Joe Bartolozzi,instagram,Internet personality and entertainment,entertainment,talking_head,0.4,universal,humorous,Gen Z and Millennial social media users,medium,0.7,0.8
2323645700589929922,Joe Bartolozzi,instagram,General internet culture commentary,entertainment,talking_head,0.2,universal,humorous,Gen Z and Millennials interested in high-energy commentary and meme culture,medium,0.7,0.4
2332342800261563966,Joe Bartolozzi,instagram,High-energy internet culture commentary,reaction,talking_head,0.4,universal,humorous,"Gen Z and Millennials interested in gaming, memes, and internet culture",medium,0.8,0.8
2346090074800117465,Joe Bartolozzi,instagram,Internet culture and humor,entertainment,reaction,0.2,universal,provocative,Gen Z and Millennials interested in internet memes and high-energy comedy,medium,0.7,0.5
2349766342292691495,Joe Bartolozzi,instagram,Comedic internet culture commentary,entertainment,talking_head,0.4,universal,humorous,Gen Z and Millennial social media users interested in gaming and internet subcultures,medium,0.8,0.7
2365025133758029927,Joe Bartolozzi,instagram,Internet culture and commentary,entertainment,talking_head,0.2,universal,humorous,Gen Z and Millennials interested in meme culture and gaming,medium,0.7,0.5
2380929457088481348,Joe Bartolozzi,instagram,Internet culture and commentary,entertainment,talking_head,0.1,universal,humorous,Gen Z and Millennials interested in internet memes and high-energy commentary,medium,0.5,0.1
2401225891914190797,Joe Bartolozzi,instagram,Comedic commentary and reactions,entertainment,talking_head,0.3,universal,humorous,Gen Z and young adults interested in gaming and internet memes,medium,0.6,0.2
2426607274920533039,Joe Bartolozzi,instagram,General comedic internet commentary,entertainment,talking_head,0.2,universal,humorous,Gen Z and Millennials interested in viral trends and high-energy personality-driven content,medium,0.7,0.3
2434579744168533436,Joe Bartolozzi,instagram,Comedic internet commentary,reaction,talking_head,0.4,universal,humorous,Gen Z and Millennials interested in internet culture and high-energy personality creators,medium,0.7,0.2
2490375626704628369,Joe Bartolozzi,instagram,Internet culture and reactions,reaction,talking_head,0.3,universal,humorous,Gen Z and Millennials interested in internet memes and fast-paced comedy,medium,0.7,0.4
2556991797418012358,Joe Bartolozzi,instagram,General high-energy reaction content,reaction,talking_head,0.2,universal,humorous,Gen Z and Millennials interested in internet humor and gaming culture,medium,0.6,0.3
2583782520868044617,Joe Bartolozzi,instagram,General entertainment and internet commentary,entertainment,talking_head,0.3,universal,humorous,Gen Z and Millennials interested in internet culture and comedy,medium,0.7,0.6
2597528278922363217,Joe Bartolozzi,instagram,General internet entertainment comedy,entertainment,talking_head,0.2,universal,humorous,Gen Z and Gen Alpha social media users interested in high-energy commentary,medium,0.5,0.1
2612838812043285960,Joe Bartolozzi,instagram,General internet commentary and entertainment,entertainment,talking_head,0.4,universal,humorous,Gen Z and Millennial social media users interested in gaming and internet culture,medium,0.7,0.5
2696795607840618471,Joe Bartolozzi,instagram,Comedic internet culture commentary,entertainment,talking_head,0.3,universal,humorous,Gen Z and Millennials interested in gaming and internet subculture,medium,0.8,0.5
2734671330286920082,Joe Bartolozzi,instagram,Internet culture commentary,reaction,talking_head,0.2,universal,humorous,Gen Z and Millennial social media users interested in meme culture,medium,0.7,0.4
2767914855888095307,Joe Bartolozzi,instagram,General entertainment and internet reactions,entertainment,reaction,0.3,universal,humorous,Gen Z and young adults interested in gaming and social media trends,medium,0.6,0.1
2815108810101772256,Joe Bartolozzi,instagram,General internet culture commentary,entertainment,reaction,0.2,universal,humorous,Gen Z and Millennial social media users interested in internet trends and gaming,medium,0.6,0.1
2862150371217696611,Joe Bartolozzi,instagram,Comedic internet commentary,reaction,talking_head,0.3,universal,humorous,Gen Z and Millennials interested in internet culture and humor,medium,0.6,0.1
2871582763929877672,Joe Bartolozzi,instagram,General high-energy comedic commentary,entertainment,talking_head,0.2,universal,humorous,Gen Z and Millennial social media users interested in comedy and gaming culture,medium,0.6,0.1
2890176383859642769,Joe Bartolozzi,instagram,Internet culture commentary and reactions,entertainment,reaction,0.2,universal,humorous,"Gen Z and Millennials interested in viral trends and loud, high-energy comedy",medium,0.7,0.8
2919548986844220963,Joe Bartolozzi,instagram,Social media reaction and comedy,entertainment,talking_head,0.8,universal,humorous,Gen Z and Millennials interested in fast-paced commentary and internet culture,medium,0.7,0.8
2940958900707187489,Joe Bartolozzi,instagram,General social media entertainment,entertainment,talking_head,0.2,universal,humorous,Gen Z and Millennial social media users interested in gaming and internet memes,medium,0.5,0.1
2960772318335591414,Joe Bartolozzi,instagram,General internet culture reaction,reaction,talking_head,0.2,universal,humorous,Gen Z and Millennials interested in internet culture and comedy,medium,0.6,0.2
2986701797310811762,Joe Bartolozzi,instagram,General social media entertainment,entertainment,talking_head,0.2,universal,humorous,Gen Z and young Millennial social media users,medium,0.6,0.3
3011690002367358511,Joe Bartolozzi,instagram,Internet culture commentary and entertainment,entertainment,talking_head,0.3,universal,humorous,Gen Z and Millennials interested in internet culture and comedy,medium,0.7,0.2
3117354815524619101,Joe Bartolozzi,instagram,Internet culture commentary and humor,entertainment,reaction,0.3,universal,provocative,Gen Z and Millennial social media users globally,medium,0.7,0.2
3123819264233954992,Joe Bartolozzi,instagram,General comedic entertainment,entertainment,talking_head,0.2,universal,humorous,Gen Z and Millennial social media users interested in high-energy commentary,medium,0.6,0.2
3130420000267004047,Joe Bartolozzi,instagram,Internet culture commentary and humor,reaction,talking_head,0.3,universal,provocative,Gen Z and young adults interested in internet memes and high-energy commentary,medium,0.8,0.2
3154432139277227583,Joe Bartolozzi,instagram,General entertainment and reaction,entertainment,talking_head,0.4,universal,humorous,Gen Z and Millennials interested in internet culture and high-energy commentary,medium,0.7,0.2
3188892184274267466,Joe Bartolozzi,instagram,General entertainment and internet commentary,entertainment,reaction,0.1,universal,humorous,Gen Z and Millennial social media users interested in gaming and meme culture,medium,0.6,0.5
3205169541704376798,Joe Bartolozzi,instagram,General comedy and internet reactions,entertainment,reaction,0.3,universal,humorous,Gen Z and Millennials interested in gaming and short-form comedy,medium,0.7,0.4
3225182520819223285,Joe Bartolozzi,instagram,General entertainment and internet culture,entertainment,talking_head,0.4,universal,humorous,Gen Z and Millennials interested in internet memes and high-energy personality content,medium,0.7,0.2
3233195559430741253,Joe Bartolozzi,instagram,Comedic commentary and reactions,entertainment,reaction,0.5,universal,humorous,Gen Z and young adults interested in internet memes and high-energy creators,medium,0.7,0.3
3275349529954864937,Joe Bartolozzi,instagram,General social media commentary,reaction,talking_head,0.1,universal,humorous,Gen Z and young adults interested in internet trends,medium,0.4,0.1
3355588458808460498,Joe Bartolozzi,instagram,Internet culture and observational humor,entertainment,talking_head,0.3,universal,humorous,"Gen Z and younger Millennials interested in fast-paced, high-energy social commentary.",medium,0.7,0.2
3419700255429711669,Joe Bartolozzi,instagram,Internet culture and lifestyle commentary,entertainment,talking_head,0.2,universal,humorous,Gen Z and Millennials interested in internet subcultures,medium,0.7,0.1
3454163446466471932,Joe Bartolozzi,instagram,General internet culture reaction,reaction,talking_head,0.3,universal,humorous,Gen Z and Millennial social media users,medium,0.6,0.2
3464326694813735411,Joe Bartolozzi,instagram,Insufficient data for specific analysis,entertainment,other,0.2,universal,casual,General social media users and fans of Joe Bartolozzi,low,0.0,0.1
3465001924792077232,Joe Bartolozzi,instagram,General internet culture commentary,entertainment,reaction,0.1,universal,humorous,Gen Z and Millennials interested in internet memes and high-energy commentary,medium,0.5,0.1
